粘土,0,学生,0,学生,0,学生,0,学生,0,粘土,0,学生,0,粘土,0,学生,0,町,0
必要,0,ほとんど,0,ほとんど,0,ほとんど,0,ほとんど,0,必要,0,ほとんど,0,必要,0,ほとんど,0,ターゲット,0
理解,0,昼間,0,昼間,0,昼間,0,昼間,0,理解,0,昼間,0,理解,0,昼間,0,ボランティア,0
一言,0,主婦,0,主婦,0,主婦,0,主婦,0,一言,0,主婦,0,一言,0,主婦,0,コア,0
めんど,0,晩御飯,0,晩御飯,0,晩御飯,0,晩御飯,0,めんど,0,晩御飯,0,めんど,0,晩御飯,0,やつ,0
いわな,0,お酒,0,お酒,0,お酒,0,お酒,0,いわな,0,お酒,0,いわな,0,お酒,0,チャリティ,0
場所,0,今日,0,今日,0,今日,0,今日,0,場所,0,今日,0,場所,0,今日,0,周り,0
ごめん,0,いついつ,0,いついつ,0,いついつ,0,いついつ,0,ごめん,0,いついつ,0,ごめん,0,いついつ,0,ニーズ,0
サービス,0,子,0,子,0,子,0,子,0,サービス,0,子,0,サービス,0,子,0,近辺,0
拡散,0,帯,0,帯,0,帯,0,帯,0,拡散,0,帯,0,拡散,0,帯,0,アナウンス,0
ツイッター,0,吊革,0,吊革,0,吊革,0,吊革,0,ツイッター,0,吊革,0,ツイッター,0,吊革,0,各駅,0
やな,0,議論,0,議論,0,議論,0,議論,0,やな,0,議論,0,やな,0,議論,0,頭,0
テープ,0,ジャンル,0,ジャンル,0,ジャンル,0,ジャンル,0,テープ,0,ジャンル,0,テープ,0,ジャンル,0,メリット,0
リボン,0,中,0,中,0,中,0,中,0,リボン,0,中,0,リボン,0,中,0,今度,0
りぼん,0,趣味,0,趣味,0,趣味,0,趣味,0,りぼん,0,趣味,0,りぼん,0,趣味,0,地元,0
適当,0,方,0,方,0,方,0,方,0,適当,0,方,0,適当,0,方,0,マニアック,0
ポストイット,0,おじいさん,0,おじいさん,0,おじいさん,0,おじいさん,0,ポストイット,0,おじいさん,0,ポストイット,0,おじいさん,0,テデックス,0
糊,0,おばあさん,0,おばあさん,0,おばあさん,0,おばあさん,0,糊,0,おばあさん,0,糊,0,おばあさん,0,半分,0
どれ,0,じじ,0,じじ,0,じじ,0,じじ,0,どれ,0,じじ,0,どれ,0,じじ,0,六,0
ティッシュ,0,ばば,0,ばば,0,ばば,0,ばば,0,ティッシュ,0,ばば,0,ティッシュ,0,ばば,0,実際,0
レシート,0,健康,0,健康,0,健康,0,健康,0,レシート,0,健康,0,レシート,0,健康,0,自由,0
絵,0,相談,0,相談,0,相談,0,相談,0,絵,0,相談,0,絵,0,相談,0,何々,0
看板,0,時,0,時,0,時,0,時,0,看板,0,時,0,看板,0,時,0,側,0
気合,0,変化,0,変化,0,変化,0,変化,0,気合,0,変化,0,気合,0,変化,0,発信,0
なにこれ,0,お金,0,お金,0,お金,0,お金,0,なにこれ,0,お金,0,なにこれ,0,お金,0,価値,0
お祭り,0,ただ,0,ただ,0,ただ,0,ただ,0,お祭り,0,ただ,0,お祭り,0,ただ,0,人数,0
ポスター,0,大会,0,大会,0,大会,0,大会,0,ポスター,0,大会,0,ポスター,0,大会,0,理解者,0
明石,0,三宮,0,三宮,0,三宮,0,三宮,0,明石,0,三宮,0,明石,0,三宮,0,参加者,0
メリケン,0,町,0,町,0,町,0,町,0,メリケン,0,町,0,メリケン,0,町,0,発想,0
パーク,0,ターゲット,0,ターゲット,0,ターゲット,0,ターゲット,0,パーク,0,ターゲット,0,パーク,0,ターゲット,0,下敷き,0
ホワイト,0,ホワイト,0,ホワイト,0,ホワイト,0,ホワイト,0,ホワイト,0,ホワイト,0,ホワイト,0,ホワイト,0,何枚,0
ボード,0,ボード,0,ボード,0,ボード,0,ボード,0,ボード,0,ボード,0,ボード,0,ボード,0,ため,0
マーカー,0,マーカー,0,マーカー,0,マーカー,0,マーカー,0,マーカー,0,マーカー,0,マーカー,0,マーカー,0,たくさん,0
俺,0,俺,0,俺,0,俺,0,俺,0,俺,0,俺,0,俺,0,俺,0,物,0
辺,0,辺,0,辺,0,辺,0,辺,0,辺,0,辺,0,辺,0,辺,0,コンテクスト,0
拡大,0,拡大,0,拡大,0,拡大,0,拡大,0,拡大,0,拡大,0,拡大,0,拡大,0,粘土,0
芦屋,0,芦屋,0,芦屋,0,芦屋,0,芦屋,0,芦屋,0,芦屋,0,芦屋,0,芦屋,0,必要,0
川,0,川,0,川,0,川,0,川,0,川,0,川,0,川,0,川,0,理解,0
字,0,字,0,字,0,字,0,字,0,字,0,字,0,字,0,字,0,一言,0
色変,0,色変,0,色変,0,色変,0,色変,0,色変,0,色変,0,色変,0,色変,0,めんど,0
黒,0,黒,0,黒,0,黒,0,黒,0,黒,0,黒,0,黒,0,黒,0,いわな,0
いっか,0,いっか,0,いっか,0,いっか,0,いっか,0,いっか,0,いっか,0,いっか,0,いっか,0,場所,0
せや,0,せや,0,せや,0,せや,0,せや,0,せや,0,せや,0,せや,0,せや,0,ごめん,0
統一,0,統一,0,統一,0,統一,0,統一,0,統一,0,統一,0,統一,0,統一,0,サービス,0
どこら,0,どこら,0,どこら,0,どこら,0,どこら,0,どこら,0,どこら,0,どこら,0,どこら,0,拡散,0
チラシ,0,チラシ,0,チラシ,0,チラシ,0,チラシ,0,チラシ,0,チラシ,0,チラシ,0,チラシ,0,ツイッター,0
利益,0,利益,0,利益,0,利益,0,利益,0,利益,0,利益,0,利益,0,利益,0,テープ,0
経費,0,経費,0,経費,0,経費,0,経費,0,経費,0,経費,0,経費,0,経費,0,リボン,0
中川,0,中川,0,中川,0,中川,0,中川,0,中川,0,中川,0,中川,0,中川,0,りぼん,0
してん,0,してん,0,してん,0,してん,0,してん,0,してん,0,してん,0,してん,0,してん,0,適当,0
ビジュアル,0,ビジュアル,0,ビジュアル,0,ビジュアル,0,ビジュアル,0,ビジュアル,0,ビジュアル,0,ビジュアル,0,ビジュアル,0,ポストイット,0
日にち,0,日にち,0,日にち,0,日にち,0,日にち,0,日にち,0,日にち,0,日にち,0,日にち,0,糊,0
黄色,0,黄色,0,黄色,0,黄色,0,黄色,0,黄色,0,黄色,0,黄色,0,黄色,0,どれ,0
十三,0,十三,0,十三,0,十三,0,十三,0,十三,0,十三,0,十三,0,十三,0,ティッシュ,0
こっか,0,こっか,0,こっか,0,こっか,0,こっか,0,こっか,0,こっか,0,こっか,0,こっか,0,レシート,0
前回,0,前回,0,前回,0,前回,0,前回,0,前回,0,前回,0,前回,0,前回,0,絵,0
やつで,0,やつで,0,やつで,0,やつで,0,やつで,0,やつで,0,やつで,0,やつで,0,やつで,0,看板,0
本間,0,本間,0,本間,0,本間,0,本間,0,本間,0,本間,0,本間,0,本間,0,なにこれ,0
西北,0,西北,0,西北,0,西北,0,西北,0,西北,0,西北,0,西北,0,西北,0,お祭り,0
六甲,0,六甲,0,六甲,0,六甲,0,六甲,0,六甲,0,六甲,0,六甲,0,六甲,0,ポスター,0
今年,0,今年,0,今年,0,今年,0,今年,0,今年,0,今年,0,今年,0,今年,0,明石,0
ビエンナーレ,0,ビエンナーレ,0,ビエンナーレ,0,ビエンナーレ,0,ビエンナーレ,0,ビエンナーレ,0,ビエンナーレ,0,ビエンナーレ,0,ビエンナーレ,0,メリケン,0
駅名,0,駅名,0,駅名,0,駅名,0,駅名,0,駅名,0,駅名,0,駅名,0,駅名,0,パーク,0
